,Release,Calendar Gross,Max Theaters,Total Gross,Release Date,Distributor,URL,Budget,Genres,MPAA,Rating,Votes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
tt0317219,Cars,"$244,082,982","3,988","$244,082,982",Jun 9,"Walt Disney Studios Motion Pictures

",https://www.boxofficemojo.com/release/rl1195935233/,120000000,Animation Comedy Family Sport,,7.1,359656,"$83,323,649","$50,055,900","$34,642,234","$27,152,619","$16,986,059","$12,377,977","$7,643,448","$4,250,736","$1,787,698","$958,951","$641,789","$1,073,221","$1,246,137","$581,072","$428,974",-,-39.9%,-30.8%,-21.6%,-37.4%,-27.1%,-38.2%,-44.4%,-57.9%,-46.4%,-33.1%,+67.2%,+16.1%,-53.4%,-26.2%,"3,985","3,988","3,726","3,706","3,379","3,003","2,410","1,556",942,509,355,531,555,478,406,-,+3,-262,-20,-327,-376,-593,-854,-614,-433,-154,+176,+24,-77,-72,"$20,909","$12,551","$9,297","$7,326","$5,026","$4,121","$3,171","$2,731","$1,897","$1,883","$1,807","$2,021","$2,245","$1,215","$1,056"
tt0317303,Daddy Day Care,"$104,297,061","3,472","$104,297,061",May 9,"Revolution Studios

",https://www.boxofficemojo.com/release/rl3729622529/,60000000,Comedy Family,PG,5.6,62767,"$32,177,072","$22,963,789","$20,015,828","$8,695,042","$6,269,604","$3,596,766","$1,802,469","$3,272,307","$1,003,020","$352,122","$165,853","$639,756","$655,705","$546,999","$359,889",-,-28.6%,-12.8%,-56.6%,-27.9%,-42.6%,-49.9%,+81.5%,-69.3%,-64.9%,-52.9%,+285.7%,+2.5%,-16.6%,-34.2%,"3,370","3,408","3,472","3,128","2,713","1,982","1,040",616,532,273,125,262,319,324,287,-,+38,+64,-344,-415,-731,-942,-424,-84,-259,-148,+137,+57,+5,-37,"$9,548","$6,738","$5,764","$2,779","$2,310","$1,814","$1,733","$5,312","$1,885","$1,289","$1,326","$2,441","$2,055","$1,688","$1,253"
tt0317640,The Hebrew Hammer,"$28,950",8,"$82,157",Dec 19,"Strand Releasing

",https://www.boxofficemojo.com/release/rl3394668033/,2000000,Comedy,R,6.1,4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0317648,Hidalgo,"$67,303,450","3,065","$67,303,450",Mar 5,"Walt Disney Studios Motion Pictures

",https://www.boxofficemojo.com/release/rl1633256961/,100000000,Action Adventure Biography Drama Sport Western,PG-13,6.7,76612,"$23,773,768","$16,229,228","$11,088,167","$7,009,115","$3,704,350","$1,612,003","$849,640","$587,247","$423,114","$323,871","$228,711","$197,072","$419,701","$287,990","$210,032",-,-31.7%,-31.7%,-36.8%,-47.1%,-56.5%,-47.3%,-30.9%,-27.9%,-23.5%,-29.4%,-13.8%,+113%,-31.4%,-27.1%,"3,063","3,065","2,929","2,667","1,603",715,532,408,310,233,199,161,317,290,233,-,+2,-136,-262,"-1,064",-888,-183,-124,-98,-77,-34,-38,+156,-27,-57,"$7,761","$5,295","$3,785","$2,628","$2,310","$2,254","$1,597","$1,439","$1,364","$1,390","$1,149","$1,224","$1,323",$993,$901
tt0317676,House of the Dead,"$10,249,719","1,540","$10,249,719",Oct 10,"Artisan Entertainment

",https://www.boxofficemojo.com/release/rl2002290177/,12000000,Action Adventure Horror,R,2.0,35659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0317705,The Incredibles,"$12,501,327","3,933","$261,441,092",Nov 5,"Walt Disney Studios Motion Pictures

",https://www.boxofficemojo.com/release/rl2807793153/,92000000,Action Adventure Animation Family,,8.0,645103,"$93,004,485","$58,027,148","$39,682,123","$26,129,235","$10,693,624","$6,321,270","$6,150,782","$7,487,942","$5,184,229","$2,503,022","$1,703,787","$669,384","$552,495","$386,166","$257,418",-,-37.6%,-31.6%,-34.2%,-59.1%,-40.9%,-2.7%,+21.7%,-30.8%,-51.7%,-31.9%,-60.7%,-17.5%,-30.1%,-33.3%,"3,933","3,933","3,453","3,453","3,178","2,656","1,732","1,732","1,715","1,619","1,002",611,415,368,261,-,-,-480,-,-275,-522,-924,-,-17,-96,-617,-391,-196,-47,-107,"$23,647","$14,753","$11,492","$7,567","$3,364","$2,379","$3,551","$4,323","$3,022","$1,546","$1,700","$1,095","$1,331","$1,049",$986
tt0317740,The Italian Job,"$106,128,601","2,877","$106,128,601",May 30,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl3210380801/,60000000,Action Crime Thriller,PG-13,7.0,338381,"$26,837,141","$18,957,409","$14,674,959","$10,825,600","$8,409,165","$6,392,708","$4,258,606","$2,673,833","$1,620,993","$1,132,067","$633,903","$303,862","$224,358","$4,644,967","$2,352,360",-,-29.4%,-22.6%,-26.2%,-22.3%,-24%,-33.4%,-37.2%,-39.4%,-30.2%,-44%,-52.1%,-26.2%,"+1,970.3%",-49.4%,"2,633","2,877","2,697","2,095","1,584","1,584","1,364",953,529,383,217,118,64,"1,964","1,487",-,+244,-180,-602,-511,-,-220,-411,-424,-146,-166,-99,-54,"+1,900",-477,"$10,192","$6,589","$5,441","$5,167","$5,308","$4,035","$3,122","$2,805","$3,064","$2,955","$2,921","$2,575","$3,505","$2,365","$1,581"
tt0317919,Mission: Impossible III,"$134,029,801","4,059","$134,029,801",May 5,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl1348634113/,150000000,Action Adventure Thriller,PG-13,6.9,325349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0318081,A Sound of Thunder,"$1,900,451",816,"$1,900,451",Sep 2,"Warner Bros.

",https://www.boxofficemojo.com/release/rl4252009985/,80000000,Action Adventure Horror Sci-Fi Thriller,PG-13,4.2,18715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0318155,Looney Tunes: Back in Action,"$608,607","2,903","$20,991,364",Nov 14,"Warner Bros.

",https://www.boxofficemojo.com/release/rl3043067393/,80000000,Adventure Animation Comedy Family Fantasy Sci-Fi,PG,5.7,32570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0318283,Alex & Emma,"$14,218,698","2,310","$14,218,698",Jun 20,"Warner Bros.

",https://www.boxofficemojo.com/release/rl3628107265/,30000000,Comedy Romance,PG-13,5.6,12879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0318627,Resident Evil: Apocalypse,"$51,201,453","3,284","$51,201,453",Sep 10,"Screen Gems

",https://www.boxofficemojo.com/release/rl2171438593/,45000000,Action Horror Sci-Fi Thriller,R,6.2,183773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0318649,Sahara,"$68,671,925","3,200","$68,671,925",Apr 8,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl2121238017/,130000000,Action Adventure Comedy,PG-13,6.0,91019,"$23,346,195","$16,573,302","$11,258,002","$7,059,161","$4,320,481","$2,210,351","$1,160,617","$659,593","$475,737","$512,813","$332,868","$229,691","$187,731","$109,896","$92,463",-,-29%,-32.1%,-37.3%,-38.8%,-48.8%,-47.5%,-43.2%,-27.9%,+7.8%,-35.1%,-31%,-18.3%,-41.5%,-15.9%,"3,154","3,154","3,200","3,112","2,516","1,074","1,074",387,272,381,278,121,121,100,79,-,-,+46,-88,-596,"-1,442",-,-687,-115,+109,-103,-157,-,-21,-21,"$7,402","$5,254","$3,518","$2,268","$1,717","$2,058","$1,080","$1,704","$1,749","$1,345","$1,197","$1,898","$1,551","$1,098","$1,170"
tt0318974,The Alamo,"$22,414,961","2,609","$22,414,961",Apr 9,"Walt Disney Studios Motion Pictures

",https://www.boxofficemojo.com/release/rl3930097153/,107000000,Drama History War Western,PG-13,6.0,19399,"$12,263,856","$5,427,076","$2,681,314","$1,124,912","$422,743","$154,718","$54,668","$30,945","$19,946","$10,506","$3,105","$2,834","$132,894","$63,569","$21,875",-,-55.7%,-50.6%,-58%,-62.4%,-63.4%,-64.7%,-43.4%,-35.5%,-47.3%,-70.4%,-8.7%,"+4,589.3%",-52.2%,-65.6%,"2,609","2,609","2,039",936,389,232,99,49,33,26,14,7,166,108,37,-,-,-570,"-1,103",-547,-157,-133,-50,-16,-7,-12,-7,+159,-58,-71,"$4,700","$2,080","$1,315","$1,201","$1,086",$666,$552,$631,$604,$404,$221,$404,$800,$588,$591
tt0319061,Big Fish,"$61,844,175","2,514","$66,809,693",Dec 10,"Sony Pictures Entertainment (SPE)

",https://www.boxofficemojo.com/release/rl289900033/,70000000,Adventure Drama Fantasy Romance,PG-13,8.0,409693,"$74,418","$323,466","$1,053,555","$4,458,319","$3,665,826","$17,975,667","$14,272,722","$8,958,439","$5,782,105","$3,947,603","$3,450,961","$1,497,345","$487,677","$199,452","$109,447",-,+334.7%,+225.7%,+323.2%,-17.8%,+390.4%,-20.6%,-37.2%,-35.5%,-31.7%,-12.6%,-56.6%,-67.4%,-59.1%,-45.1%,6,6,124,125,125,"2,406","2,514","2,438","2,280","1,617","1,224",693,371,207,134,-,-,+118,+1,-,"+2,281",+108,-76,-158,-663,-393,-531,-322,-164,-73,"$12,403","$53,911","$8,496","$35,666","$29,326","$7,471","$5,677","$3,674","$2,536","$2,441","$2,819","$2,160","$1,314",$963,$816
tt0319262,The Day After Tomorrow,"$186,740,799","3,444","$186,740,799",May 28,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl1716291073/,125000000,Action Adventure Sci-Fi Thriller,PG-13,6.4,409569,"$100,609,179","$37,997,409","$20,599,579","$11,665,241","$6,641,115","$3,518,753","$1,656,489","$959,021","$732,947","$517,294","$540,564","$339,940","$303,990","$163,831","$156,693",-,-62.2%,-45.8%,-43.4%,-43.1%,-47%,-52.9%,-42.1%,-23.6%,-29.4%,+4.5%,-37.1%,-10.6%,-46.1%,-4.4%,"3,425","3,444","3,077","2,667","1,532","1,518",728,487,374,296,298,263,233,178,129,-,+19,-367,-410,"-1,135",-14,-790,-241,-113,-78,+2,-35,-30,-55,-49,"$29,374","$11,032","$6,694","$4,373","$4,334","$2,318","$2,275","$1,969","$1,959","$1,747","$1,813","$1,292","$1,304",$920,"$1,214"
tt0319343,Elf,"$5,852,220","3,381","$173,398,518",Nov 7,"New Line Cinema

",https://www.boxofficemojo.com/release/rl1263633921/,33000000,Comedy Family Fantasy Romance,PG,6.9,212231,"$44,028,913","$31,987,721","$31,343,243","$24,141,045","$9,989,135","$7,820,275","$11,432,332","$7,791,413","$2,699,221","$611,208","$329,668","$316,479","$265,915","$245,160","$210,564",-,-27.3%,-2%,-23%,-58.6%,-21.7%,+46.2%,-31.8%,-65.4%,-77.4%,-46.1%,-4%,-16%,-7.8%,-14.1%,"3,337","3,381","3,202","3,202","3,119","2,876","2,015","2,015","1,768",811,273,301,306,295,245,-,+44,-179,-,-83,-243,-861,-,-247,-957,-538,+28,+5,-11,-50,"$13,194","$9,461","$9,788","$7,539","$3,202","$2,719","$5,673","$3,866","$1,526",$753,"$1,207","$1,051",$869,$831,$859
tt0319524,How to Deal,"$14,197,991","2,319","$14,195,227",Jul 18,"New Line Cinema

",https://www.boxofficemojo.com/release/rl1129874945/,16000000,Comedy Drama Romance,PG-13,5.6,9155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0320661,Kingdom of Heaven,"$47,398,413","3,219","$47,398,413",May 6,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl1448904193/,130000000,Action Adventure Drama History War,R,7.2,263338,"$25,471,910","$12,209,297","$5,143,024","$2,686,093","$906,522","$288,500","$171,586","$153,255","$101,484","$87,494","$64,680","$42,864","$24,334","$21,267","$11,229",-,-52.1%,-57.9%,-47.8%,-66.3%,-68.2%,-40.5%,-10.7%,-33.8%,-13.8%,-26.1%,-33.7%,-43.2%,-12.6%,-47.2%,"3,216","2,870","2,808","1,328",571,257,191,189,120,120,80,57,33,32,16,-,-346,-62,"-1,480",-757,-314,-66,-2,-69,-,-40,-23,-24,-1,-16,"$7,920","$4,254","$1,831","$2,022","$1,587","$1,122",$898,$810,$845,$729,$808,$752,$737,$664,$701
tt0320691,Underworld,"$179,518","2,928","$51,970,690",Sep 19,"Screen Gems

",https://www.boxofficemojo.com/release/rl2188805633/,22000000,Action Fantasy Thriller,R,7.0,249939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0322259,2 Fast 2 Furious,"$127,154,901","3,418","$127,154,901",Jun 6,"Universal Pictures

",https://www.boxofficemojo.com/release/rl1178699265/,76000000,Action Crime Thriller,PG-13,5.9,247533,"$64,905,330","$26,883,965","$15,981,190","$9,025,660","$4,137,730","$2,304,480","$1,206,010","$573,845","$574,075","$466,465","$293,930","$268,775","$188,005","$126,290","$95,550",-,-58.6%,-40.6%,-43.5%,-54.2%,-44.3%,-47.7%,-52.4%,<0.1%,-18.7%,-37%,-8.6%,-30.1%,-32.8%,-24.3%,"3,408","3,418","3,140","1,895","1,779","1,031",650,380,319,302,238,215,160,142,118,-,+10,-278,"-1,245",-116,-748,-381,-270,-61,-17,-64,-23,-55,-18,-24,"$19,044","$7,865","$5,089","$4,762","$2,325","$2,235","$1,855","$1,510","$1,799","$1,544","$1,235","$1,250","$1,175",$889,$809
tt0322330,Freaky Friday,"$129,504","3,067","$110,230,332",Aug 6,"Walt Disney Studios Motion Pictures

",https://www.boxofficemojo.com/release/rl4048717313/,20000000,Comedy Family Fantasy Music Romance,PG,6.2,123041,"$10,897,970","$34,084,302","$20,144,778","$13,115,045","$13,800,478","$5,866,768","$4,649,659","$2,933,423","$1,534,422","$882,814","$422,256","$192,433","$127,279","$94,882","$85,560",-,+212.8%,-40.9%,-34.9%,+5.2%,-57.5%,-20.7%,-36.9%,-47.7%,-42.5%,-52.2%,-54.4%,-33.9%,-25.5%,-9.8%,"2,710","2,954","2,979","3,058","3,067","2,973","2,567","1,850","1,422",921,486,259,198,162,106,-,+244,+25,+79,+9,-94,-406,-717,-428,-501,-435,-227,-61,-36,-56,"$4,021","$11,538","$6,762","$4,288","$4,499","$1,973","$1,811","$1,585","$1,079",$958,$868,$742,$642,$585,$807
tt0322589,Honey,"$2,940,217","1,972","$30,308,417",Dec 5,"Universal Pictures

",https://www.boxofficemojo.com/release/rl945325569/,18000000,Drama Music Romance,PG-13,5.4,42904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0322802,Jackass: The Movie,"$166,924","2,532","$64,255,312",Oct 25,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl2405074433/,5000000,Action Comedy Documentary,R,6.6,80557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0323033,Laws of Attraction,"$17,795,140","2,449","$17,871,255",Apr 30,"New Line Cinema

",https://www.boxofficemojo.com/release/rl3881797121/,32000000,Comedy Romance,PG-13,5.9,21925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0323298,The Mother,"$1,063,163",44,"$1,063,163",May 28,"Sony Pictures Classics

",https://www.boxofficemojo.com/release/rl2976220673/,2500000,Drama Romance,R,6.7,3955,"$97,532","$111,228","$90,595","$133,041","$109,112","$89,169","$94,779","$48,063","$33,961","$27,829","$13,423","$10,999","$5,102","$6,682","$11,648",-,+14%,-18.6%,+46.9%,-18%,-18.3%,+6.3%,-49.3%,-29.3%,-18.1%,-51.8%,-18.1%,-53.6%,+31%,+74.3%,7,14,17,40,44,31,39,27,21,16,12,12,6,5,5,-,+7,+3,+23,+4,-13,+8,-12,-6,-5,-4,-,-6,-1,-,"$13,933","$7,944","$5,329","$3,326","$2,479","$2,876","$2,430","$1,780","$1,617","$1,739","$1,118",$916,$850,"$1,336","$2,329"
tt0323939,Shade,"$25,032",6,"$25,032",Apr 9,"RKO Radio Pictures

",https://www.boxofficemojo.com/release/rl2607711745/,10000000,Crime Thriller,R,6.3,12016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0324127,Suspect Zero,"$8,725,813","1,501","$8,725,813",Aug 27,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl3614606849/,27000000,Crime Horror Mystery Thriller,R,5.8,18775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0324216,The Texas Chainsaw Massacre,"$337,686","3,018","$80,571,655",Oct 17,"New Line Cinema

",https://www.boxofficemojo.com/release/rl2373289473/,9500000,Horror,R,6.2,128468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0325234,The Delicate Art of Parking,"$213,008",10,"$213,008",Apr 2,-,https://www.boxofficemojo.com/release/rl676300289/,944149,Comedy,,6.4,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0325258,Dickie Roberts: Former Child Star,"$22,738,671","2,083","$22,738,671",Sep 5,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl3192882689/,17000000,Comedy,PG-13,5.6,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0325537,Head of State,"$38,125,247","2,256","$38,125,247",Mar 28,"DreamWorks Distribution

",https://www.boxofficemojo.com/release/rl2388035073/,35200000,Comedy,PG-13,5.5,17973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,"$65,660,196","3,222","$65,660,196",Jul 25,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl846693889/,95000000,Action Adventure Fantasy,PG-13,5.6,128584,"$31,259,551","$17,239,233","$7,793,262","$4,211,616","$2,111,557","$1,573,667","$572,810","$246,989","$88,747","$45,343","$34,872","$180,323","$139,228","$94,490","$49,687",-,-44.9%,-54.8%,-46%,-49.9%,-25.5%,-63.6%,-56.9%,-64.1%,-48.9%,-23.1%,+417.1%,-22.8%,-32.1%,-47.4%,"3,222","3,222","3,036","1,926","1,272","1,030",676,382,114,79,54,200,177,130,77,-,-,-186,"-1,110",-654,-242,-354,-294,-268,-35,-25,+146,-23,-47,-53,"$9,701","$5,350","$2,566","$2,186","$1,660","$1,527",$847,$646,$778,$573,$645,$901,$786,$726,$645
tt0325710,The Last Samurai,"$31,404,757","2,938","$111,127,263",Dec 5,"Warner Bros.

",https://www.boxofficemojo.com/release/rl2640283137/,140000000,Action Drama War,R,7.7,393569,"$32,787,256","$18,930,609","$14,279,292","$16,646,461","$9,987,290","$6,245,263","$4,467,542","$2,912,607","$1,685,583","$950,852","$784,842","$501,157","$227,945","$255,308","$194,280",-,-42.3%,-24.6%,+16.6%,-40%,-37.5%,-28.5%,-34.8%,-42.1%,-43.6%,-17.5%,-36.1%,-54.5%,+12%,-23.9%,"2,908","2,908","2,557","2,557","2,401","1,901","1,403","1,115",808,441,267,220,136,339,281,-,-,-351,-,-156,-500,-498,-288,-307,-367,-174,-47,-84,+203,-58,"$11,274","$6,509","$5,584","$6,510","$4,159","$3,285","$3,184","$2,612","$2,086","$2,156","$2,939","$2,277","$1,676",$753,$691
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,"$14,166","3,416","$305,413,918",Jul 9,"Walt Disney Studios Motion Pictures

",https://www.boxofficemojo.com/release/rl4134045185/,140000000,Action Adventure Fantasy,PG-13,8.0,1003510,"$23,995,281","$74,977,536","$54,729,309","$36,985,122","$29,040,911","$19,825,227","$14,096,864","$10,549,512","$12,360,162","$6,818,048","$5,636,972","$4,323,835","$2,962,722","$2,145,251","$1,457,104",-,+212.5%,-27%,-32.4%,-21.5%,-31.7%,-28.9%,-25.2%,+17.2%,-44.8%,-17.3%,-23.3%,-31.5%,-27.6%,-32.1%,"3,023","3,269","3,359","3,416","3,390","3,170","2,710","2,404","2,227","2,203","2,029","1,746","1,443","1,211",801,-,+246,+90,+57,-26,-220,-460,-306,-177,-24,-174,-283,-303,-232,-410,"$7,937","$22,935","$16,293","$10,827","$8,566","$6,254","$5,201","$4,388","$5,550","$3,094","$2,778","$2,476","$2,053","$1,771","$1,819"
tt0326769,Biker Boyz,"$22,064,769","1,769","$22,076,772",Jan 31,"DreamWorks Distribution

",https://www.boxofficemojo.com/release/rl1866958337/,24000000,Action Drama,PG-13,4.7,12653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0326856,Envy,"$13,598,653","2,445","$13,562,325",Apr 30,"DreamWorks Distribution

",https://www.boxofficemojo.com/release/rl3729884673/,40000000,Comedy,PG-13,4.8,29648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0326900,Good Boy,"$17,380","3,225","$37,667,746",Oct 10,"Metro-Goldwyn-Mayer (MGM)

",https://www.boxofficemojo.com/release/rl4065625601/,18000000,Comedy Drama Family Fantasy Sci-Fi,PG,5.1,4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0326905,The Great Raid,"$10,167,373",920,"$10,167,373",Aug 12,"Miramax

",https://www.boxofficemojo.com/release/rl1649903105/,80000000,Action Drama War,R,6.7,21081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0327036,Martin Lawrence Live: Runteldat,"$19,184,820",774,"$19,184,820",Aug 2,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl745506305/,3000000,Comedy Documentary,R,5.5,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0327056,Mystic River,"$36,369,586","1,581","$90,135,191",Oct 8,"Warner Bros.

",https://www.boxofficemojo.com/release/rl1214547457/,25000000,Crime Drama Mystery Thriller,R,7.9,412777,"$187,607","$2,899,789","$13,858,382","$10,368,434","$8,334,358","$6,675,730","$4,214,720","$2,799,608","$1,939,646","$850,674","$554,750","$536,734","$670,275","$568,884","$452,980",-,"+1,445.7%",+377.9%,-25.2%,-19.6%,-19.9%,-36.9%,-33.6%,-30.7%,-56.1%,-34.8%,-3.2%,+24.9%,-15.1%,-20.4%,13,"1,467","1,467","1,493","1,551","1,581","1,550",775,775,505,302,201,201,201,155,-,"+1,454",-,+26,+58,+30,-31,-775,-,-270,-203,-101,-,-,-46,"$14,431","$1,976","$9,446","$6,944","$5,373","$4,222","$2,719","$3,612","$2,502","$1,684","$1,836","$2,670","$3,334","$2,830","$2,922"
